geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
Krt6b	775.484740886279	-9.80981515701646	2.29823687986474	-4.26840907608872	1.96872043524371e-05	0.00349189841082207	4.70581595072381	down	16688
Nr1h5	69.9291633288789	9.41560556843918	2.75261012991433	3.42060993894991	0.000624808761392617	0.0361222508287396	3.20425288918551	up	381463
AC125149.3	99.840201835026	-9.26927952049563	1.51908651578312	-6.10187729545947	1.04829841769114e-09	1.59594698273329e-06	8.97951506973004	down	NA
Krtap17-1	27.8904805399751	8.08751787133967	1.68493977871074	4.7998854163963	1.58756435349089e-06	0.000491579884303815	5.7992686611229	up	77914
Cpb1	21.8261437672235	7.73620823790448	1.67026423205602	4.63172717790977	3.62627801757283e-06	0.000920117681986639	5.44053890270351	up	76703
Slc22a29	35.4020778366615	7.46636211862738	1.38538726530516	5.38936823342515	7.07057986866306e-08	5.16689694482422e-05	7.15054496761276	up	236293
Cyp2b19	16.2306518314995	7.30972466831262	1.90809995557652	3.83089190215092	0.000127679593788096	0.013561502900667	3.89387850769658	up	13090
Gm46189	12.9075230988216	-7.27600501603948	1.60643146550567	-4.52929687464081	5.91802974533968e-06	0.00131849372460501	5.22782285630881	down	108167770
Cxcl2	46.3819556610853	-7.21078910920804	1.38971876522772	-5.18866787268752	2.11803771493024e-07	0.000101827450037001	6.67406631087619	down	20310
Gm26685	12.6029643165369	6.94552864129484	1.74232051731032	3.98636678629996	6.70927687503678e-05	0.00862602904368889	4.17332428550981	up	102635083
Pnoc	141.739778232342	-6.84775693615887	0.78562052855214	-8.71636711018606	2.87270795967998e-18	5.24815017153935e-14	17.5417085222664	down	18155
Slc5a11	2064.59371850744	6.75337099106467	0.907365093278348	7.44283755358547	9.85452408605211e-14	9.0016150264043e-10	13.0063643446765	up	233836
Fgf20	10.9718277180322	6.74275850776142	1.85464616113817	3.63560373350327	0.000277330366028439	0.0227199482375495	3.55700257515142	up	80857
Gm5038	8.82074248662427	-6.72002994153088	1.92247883540006	-3.49550269047954	0.000473169682547509	0.0314048277779061	3.32498308975021	down	263305
2610528A11Rik	16.0266388041545	-6.62096946464532	1.65548542553179	-3.99941271758312	6.34998607112469e-05	0.00840603944200479	4.1972272273443	down	NA
4930412L05Rik	34.409981135543	6.61994948522015	1.46079818803557	4.5317344582159	5.85013591625613e-06	0.00131849372460501	5.23283404383332	up	NA
S100a9	77.6614041913516	-6.60574305756576	0.995964779744215	-6.63250668287914	3.30033393522646e-11	1.20587601325305e-07	10.4814421150043	down	20202
Gm11373	9.82797976484433	6.58097434355269	1.90579369375692	3.45314100110151	0.000554099291880209	0.0337427998778651	3.25641240485312	up	NA
Gm30085	9.59936907170629	6.54706165764637	1.99490340431546	3.28189407240645	0.00103112332473201	0.0498348995225636	2.98668938898655	up	102631859
Rpe65	7.33283376523481	-6.45701602393254	1.87615690885336	-3.44161833877682	0.0005782454812681	0.0345227669845978	3.23788775236279	down	19892
Gm36107	7.02606515230375	-6.4107503961715	1.91174108170421	-3.35335703015633	0.000798376481447715	0.0430251915621484	3.09779226496708	down	102639906
Inmt	935.430330608231	6.40419615575329	1.69934703391016	3.76862172820427	0.000164151429068346	0.0157835918823664	3.78475533204037	up	21743
Trim30c	46.8836053334826	-6.30935983568874	1.33496735625018	-4.72622780336086	2.28729041838357e-06	0.000652914197710147	5.64067868930935	down	434219
Gm5860	26.7841127761395	6.25994560585811	1.55418975415757	4.02778720494863	5.63042674663368e-05	0.00773400498001885	4.2494586874427	up	545641
Gm36757	15.1831594409073	6.22528738066423	1.55560940878808	4.00183191583686	6.28539446307159e-05	0.00840603944200479	4.20166746137349	up	102640765
Slfn4	1474.12730723185	-6.22527753325724	1.03027653999898	-6.04233649080603	1.51898256567149e-09	2.13463788401942e-06	8.81844721078245	down	20558
Kcnd2	376.250680814263	6.1897702276781	0.991655289623789	6.24185671416763	4.32406979161238e-10	8.50546797750579e-07	9.36410730503613	up	16508
Sox15	23.2254138066118	6.06634013446992	1.75225318662192	3.46202260083482	0.000536132131505869	0.0332020268151889	3.27072816382949	up	20670
Csprs	205.747814960147	-5.69740585713952	0.901475478411485	-6.32008966808401	2.61411572134338e-10	5.96966001415279e-07	9.58267519103686	down	114564
Otop1	312.945322979405	-5.66289474222446	1.72041538340393	-3.29158573961373	0.000996242433468232	0.0487871912242718	3.00163496408062	down	21906
Slfn1	163.473522497868	-5.61271500606865	1.08905322863291	-5.15375636240873	2.55319621202423e-07	0.000109597203169933	6.59291580857021	down	20555
Gm47754	797.989264534204	-5.47522576184826	1.61232883814791	-3.39584930338259	0.00068416015694446	0.038223002774368	3.16484222118136	down	115488147
Habp2	25.4723248972837	5.46860690039231	1.5064969498778	3.63001524884328	0.000283404476590256	0.0229093645257849	3.54759329402119	up	226243
Cntn2	59.2168742029248	-5.44815042633652	0.955794071532638	-5.70012996376959	1.19716124474182e-08	1.15110204106255e-05	7.92184735085891	down	21367
Fpr1	12.8740071018695	-5.42709444309558	1.50452281233385	-3.60718654353731	0.000309535129159563	0.0238603260532323	3.50929005574113	down	14293
Epha8	22.7206593477629	5.42408629632925	1.42812790029214	3.79803958400343	0.000145845036241016	0.0145597976343558	3.83610834727465	up	13842
Cckar	12.9913924828862	-5.41903982542842	1.55221634507786	-3.49116271234509	0.000480923267782771	0.0314980933754881	3.31792421060511	down	12425
Clec4e	61.0949757752485	-5.3751308440583	1.15265900577282	-4.66324456507799	3.11262472673417e-06	0.000836243251951567	5.50687323682887	down	56619
Hs3st4	26.8594729426702	5.31523596548749	1.45182935505719	3.6610610930085	0.000251172852095048	0.0214424151164693	3.60002730292235	up	628779
