geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
0610005C13Rik	13012.1309306288	0.0286736663115049	0.218298500238632	0.1313507251775	0.895497866459536	0.995386213940528	0.0479354445284666	non-sig	71661
0610009B22Rik	2637.43907705323	0.190307056310717	0.183487843952346	1.03716438218186	0.299659254405641	0.905879271472707	0.523372305402034	non-sig	NA
0610009E02Rik	229.184655892944	-0.260287427304593	0.318507018537693	-0.817210962884291	0.41380787858056	0.941635391897821	0.383201244961996	non-sig	100125929
0610009L18Rik	99.9411485282321	0.246460309276602	0.352568925745712	0.699041495943859	0.484526098536663	0.956422268234141	0.314682825124685	non-sig	66838
0610010F05Rik	1707.16723504616	-0.112058166640683	0.284899497942981	-0.393325251359725	0.694079270190976	0.98007411937072	0.158590926316717	non-sig	NA
0610012G03Rik	3779.98169851671	0.367180626687039	0.250987323497151	1.46294490722041	0.143482454632717	0.840295526568848	0.843201202219617	non-sig	NA
0610025J13Rik	11.3780842621794	0.631890477876957	0.76234159775476	0.828881015725751	0.407171738768981	0.940935724544642	0.390222373408586	non-sig	78687
0610030E20Rik	5605.01873269072	-0.159808212712547	0.209881992199501	-0.761419362556096	0.446406625991812	0.950354992367255	0.350269367810789	non-sig	68364
0610031O16Rik	3.05230454414736	-0.304456211012222	1.51617672525999	-0.200805226686233	0.840850875871463	NA	0.075281019099474	non-sig	68369
0610033M10Rik	7.05102125071965	0.43613731877083	1.01076904590431	0.431490576940483	0.66611170279228	0.977847561047639	0.176452936237356	non-sig	74093
0610038B21Rik	3.48692499582941	-0.765940045072855	1.42288624512855	-0.538300266585019	0.590369767343685	NA	0.228875890703975	non-sig	70345
0610039K10Rik	8.33735530986081	0.5250010271957	1.00138237752262	0.524276279451345	0.600086392785487	0.971617533842506	0.221786220934582	non-sig	68386
0610040B10Rik	309.754463102232	0.700257733770851	0.263894636926081	2.65355045455887	0.007964986188281	0.367222914773415	2.09881497295244	non-sig	67672
0610040F04Rik	139.919936443803	0.619033690363973	0.27779205686061	2.22840673473465	0.025853404402156	0.594223539848949	1.58748226047254	non-sig	75394
0610040J01Rik	4978.02944180928	-0.0547242652871961	0.174656746868383	-0.313324656896507	0.754034019076828	0.985375848289069	0.122609060013434	non-sig	NA
0610043K17Rik	473.127018696629	0.332435613496522	0.234605167515557	1.41700038842699	0.156482813908798	0.845410344587035	0.805533352906194	non-sig	68400
1010001B22Rik	106.836768402091	0.5798123090651	0.364766473502001	1.58954386212778	0.111937659642946	0.814073733250829	0.951023777425534	non-sig	75403
1100001I12Rik	0.6847758531239	-2.40821959813558	3.35983682931174	-0.716766831390711	0.473517980968475	NA	0.324663524818851	non-sig	75405
1110002E22Rik	33.2116720066556	0.307816331404286	0.464213103488364	0.66309272420614	0.507271170187682	0.958692921724066	0.294759819299372	non-sig	102634333
1110002J07Rik	234.716796985094	-0.428540551961931	0.277686311073628	-1.54325414999771	0.122769123485326	0.820190400824227	0.910910844807646	non-sig	68488
1110002L01Rik	377.840446204597	-0.0974699658428792	0.341118878803724	-0.285736064168299	0.775080280528808	0.985683655121639	0.110653312222753	non-sig	100043040
1110002O04Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	68483
1110004F10Rik	5447.85092053534	0.204611057144722	0.177667540941221	1.15165131492654	0.249464385694239	0.891163929714871	0.602991446836108	non-sig	56372
1110006O24Rik	113.14760145803	0.380927098778068	0.316179145656679	1.20478249122634	0.22828728086369	0.878350795919045	0.64151828476291	non-sig	66123
1110008P14Rik	674.658846293962	0.130351927062061	0.26447456426396	0.492871317984146	0.622103514636022	0.973748142233408	0.20613734506029	non-sig	NA
1110012L19Rik	1485.98640566172	-0.0779873079343669	0.249516834728497	-0.312553291320908	0.754620069389172	0.985375848289069	0.1222716487652	non-sig	NA
1110013H19Rik	180.126484955145	0.181679103811741	0.298755085186991	0.608120540268053	0.543107530096507	0.963945292659517	0.265114175744124	non-sig	68522
1110017D15Rik	5.90978935785107	0.842015281778688	1.08209575337852	0.778133801144441	0.436490137821738	NA	0.360025564416568	non-sig	NA
1110018N20Rik	65.427502132481	0.206145220596442	0.348724552226185	0.591140541382745	0.55442625783641	0.964237942433368	0.256156209558921	non-sig	68941
1110019B22Rik	3.85539227697011	1.12911076017781	1.61667163821311	0.698416879154136	0.484916523472689	NA	0.314333017099679	non-sig	68529
1110019D14Rik	559.095063786537	0.414144466681456	0.20058741393908	2.06465828811789	0.0389553439180232	0.660653146521202	1.40943295712068	non-sig	76311
1110020A21Rik	290.643090465374	0.484130964629945	0.260961031010834	1.85518490157193	0.0635698269922129	0.719410123978905	1.19674897051747	non-sig	68531
1110025M09Rik	78.6413065841559	0.429378256175715	0.373263840442195	1.15033445422156	0.250006145255929	0.891178633233134	0.602049316056208	non-sig	68635
1110028F18Rik	5.18998858609443	0.436610791840412	1.09319370442494	0.399390144741169	0.689605754506746	NA	0.161399123140277	non-sig	68692
1110032A03Rik	3360.75105914803	0.229986926279178	0.22004073208123	1.04520160473869	0.295929801939175	0.903166775340627	0.528811296529122	non-sig	NA
1110032F04Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	68725
1110035H17Rik	12.1311029378809	1.18196654359867	0.828696228117709	1.42629651673856	0.15378276964864	0.843580432929571	0.81309232165887	non-sig	68686
1110038B12Rik	1651.65342643209	0.391677751296084	0.225516852258538	1.73680036491045	0.0824224146364048	0.759192324276883	1.08395466659006	non-sig	68763
1110038F14Rik	1184.72228480432	0.109121388956696	0.206838155732399	0.527568951532686	0.597798547526344	0.971617533842506	0.223445144502593	non-sig	117171
1110051M20Rik	408.801866050434	0.0593835834881666	0.255021615591824	0.232857059392226	0.815872403527084	0.990552041450245	0.0883777564141275	non-sig	NA
1110059E24Rik	1864.52210287346	0.343781769563661	0.181532459867769	1.89377574574859	0.0582547823198714	0.709233592405296	1.23466841622679	non-sig	66206
1110059G10Rik	1155.61264431955	1.0383415221852	0.193843818661773	5.35658825416015	8.48080846259365e-08	0.000115840102874266	7.0715627451363	up	66202
1110065P20Rik	794.853127895629	0.124211544808279	0.251381543590471	0.494115610216133	0.621224534008794	0.973748142233408	0.206751401021011	non-sig	68920
1190001M18Rik	1.41141308042136	-2.17636969652137	2.40950351362041	-0.90324404352134	0.366396387211446	NA	0.436048817269113	non-sig	68924
1190007I07Rik	1899.98665759543	0.312116980732517	0.216022585931486	1.44483494346979	0.148504253352453	0.841440711434103	0.828261107417162	non-sig	NA
1190028D05Rik	1.06714617011551	0.488626484746814	2.30536851067163	0.211951574112748	0.832144814188298	NA	0.079801088937444	non-sig	330767
1200007C13Rik	81.776157135978	-1.04857726083426	0.576578066571315	-1.81862148706027	0.0689691973663937	0.730317800589768	1.16134482811247	non-sig	74119
1300014J16Rik	234.714278736052	0.390938996495557	0.264398451963598	1.47859790249219	0.139247813656629	0.833395358162683	0.856211615000308	non-sig	74160
1300017J02Rik	113439.238003653	-0.0851391218638756	0.173563004402957	-0.490537267182873	0.623753765341287	0.973748142233408	0.204986819706017	non-sig	NA
1500002C15Rik	7.75592568279465	1.39021461113615	1.01636266924883	1.36783320875374	0.171364290268383	0.854325949934477	0.766079673399706	non-sig	102636313
1500004A13Rik	435.212833006675	-0.0977673006605527	0.257575780251245	-0.379567133855475	0.704266761467471	0.980878494756844	0.152262808060746	non-sig	319830
1500009C09Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	NA
1500009L16Rik	1.92757905004956	-1.48425279820329	2.58805639139303	-0.573500949646769	0.566305556292428	NA	0.246949177283407	non-sig	69784
1500011B03Rik	252.763962021758	0.0934715549319769	0.290850814184433	0.321372849493572	0.747927855711666	0.98489763499799	0.126140291677509	non-sig	66236
1500015A07Rik	179.823420431417	0.566292420873959	0.27486072986936	2.06028857284602	0.0393709616985673	0.661203788980821	1.40482397674444	non-sig	68982
1500015L24Rik	60.3289711726236	0.0878473489215302	0.351274523477048	0.250081753871542	0.802524126049211	0.988649859270422	0.0955419026582365	non-sig	68994
1500026H17Rik	244.199379665429	0.551990712562384	0.231869430849147	2.38061011553311	0.0172839944240805	0.505571030376668	1.76235588246677	non-sig	69002
1500032F14Rik	3.55425426426162	0.554120884377231	1.35724157346474	0.408269902138851	0.683075533481667	NA	0.165531270021947	non-sig	102631992
1520401A03Rik	6.83110020211197	1.68334597104639	0.938921579472281	1.79285044443489	0.0729968409938557	0.74345473294755	1.13669593397026	non-sig	NA
1600002D24Rik	9.7861039103602	-0.157549297436372	0.87718785333233	-0.179607249277178	0.857460913136838	0.99303652897233	0.0667856678984665	non-sig	69776
1600010M07Rik	116.243114190277	0.175908476993753	0.314974726139629	0.558484419209472	0.576513641009238	0.967723827284265	0.239190412315593	non-sig	69781
1600012H06Rik	1883.5066499443	-0.13450073237026	0.290089467135985	-0.46365258862436	0.642896670427226	0.977152350600789	0.191858823451181	non-sig	67912
1600014C10Rik	941.494414443897	0.344358366256036	0.245680840151527	1.40164925373769	0.161020011257933	0.849623639695246	0.793120147329409	non-sig	72244
1600017P15Rik	1.40542296694156	-0.83274291581151	2.38672445028765	-0.34890618215737	0.727159743811608	NA	0.138370172036378	non-sig	73249
1600019K03Rik	1.40536866208345	0.908068584395018	2.10242325941355	0.431915210378863	0.665803039428361	NA	0.176654226596065	non-sig	69768
1600020E01Rik	1314.13177231423	0.193474270748826	0.227049497208273	0.852123757716808	0.394145407133642	0.935955529437973	0.404343529783926	non-sig	72012
1600022D10Rik	4.0815782399894	-2.69811153089979	3.85407442333085	-0.700067314363891	0.483885267086793	NA	0.315257600706656	non-sig	73252
1600023N17Rik	21.5783014895907	0.444802797539557	0.575601054167507	0.772762305279091	0.439663065615323	0.947625385153844	0.356880016238799	non-sig	69788
1600029O15Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	665268
1700001C19Rik	346.429490005534	-0.46694909227325	0.236333617437119	-1.9758047853581	0.0481768912537175	0.691691835085353	1.31716122747829	non-sig	NA
1700001G01Rik	2.03212352766701	-0.654578848694609	1.75206960584362	-0.373603221305486	0.708699536966462	NA	0.149537850987568	non-sig	75433
1700001G11Rik	0.428879825861379	-1.74002200952385	3.97870921254401	-0.437333294938454	0.66186965243356	NA	0.179227531410353	non-sig	69303
1700001G17Rik	11.9617627149135	-0.298018815223475	0.85603333377035	-0.348139264520072	0.727735597718214	0.982829143608387	0.138026380727213	non-sig	67503
1700001J03Rik	3.32223500859721	-1.78036302974447	1.56564517227194	-1.13714337148369	0.255478355394646	NA	0.592645888213634	non-sig	69282
1700001J11Rik	0.49146925720085	0.211945711995892	3.88805998551818	0.0545119449764983	0.95652729202583	NA	0.0193026339930658	non-sig	72224
1700001K19Rik	19.2021503478878	0.479407297548772	0.582053317211691	0.823648424246352	0.410139352729828	0.941635391897821	0.387068558307093	non-sig	66323
1700001K23Rik	13.4578520324345	0.546422883456372	0.639266681175815	0.854765154428706	0.392681172482715	0.935955529437973	0.405959920942165	non-sig	69319
1700001L05Rik	545.74411974628	0.0320706205653509	0.362647036715307	0.0884348066258369	0.929531097970516	0.998763376751275	0.0317360760899621	non-sig	69291
1700001L19Rik	11.1481056381059	-1.07078331305656	0.766953986862184	-1.39615065753478	0.162669131788018	0.849623639695246	0.788694851279524	non-sig	NA
1700001O22Rik	2.5354213537638	0.621656401154646	2.04713275421514	0.303671757424928	0.761377976795983	NA	0.118399689505243	non-sig	73598
1700001P01Rik	11.7860535471377	0.235868535433905	0.675380813891354	0.349237838242542	0.726910761575458	0.982566694018615	0.138518901567591	non-sig	NA
1700003C15Rik	1.40730256141839	0.459684135545469	1.94616575198869	0.236199889488211	0.813277565267323	NA	0.0897612077994342	non-sig	69345
1700003D09Rik	0.492057301189875	-1.92354699515296	3.80316006012754	-0.505775977014349	0.613013924683629	NA	0.212529660319141	non-sig	69338
1700003E16Rik	529.733385581921	-0.042587618210635	0.228431953848008	-0.186434592416837	0.852103967114201	0.992664971133561	0.0695074127575774	non-sig	71837
1700003E24Rik	0.352751955144908	-1.44848559064345	3.99463596966969	-0.362607657278773	0.716897989379249	NA	0.1445426376398	non-sig	100042663
1700003H04Rik	0.117583985048303	0.0343838577890411	4.0804728567969	0.00842643953182227	0.993276753559002	NA	0.0029297285463788	non-sig	384775
1700003I16Rik	2.79428004548182	1.01530000938033	1.4726190985811	0.689451882267856	0.490538943654407	NA	0.30932650848212	non-sig	76699
1700003M07Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	72225
1700003N22Rik	0.374473316141572	-1.52682274171929	3.99004222998699	-0.382658291244268	0.701973143572994	NA	0.15367950300006	non-sig	NA
1700003P14Rik	0.384249300735505	0.996164537217899	4.0804728567969	0.244129681087959	0.807130385687697	NA	0.0930563026872104	non-sig	75890
1700006A11Rik	0.554058688540321	3.06828536282381	4.02143019762013	0.762983618275808	0.445473165667477	NA	0.351178451792177	non-sig	71824
1700007E05Rik	0.214439912930689	-0.74831500907962	4.04852457417516	-0.184836474466029	0.853357298262192	NA	0.0688690928958375	non-sig	114672
1700007K13Rik	11.1864152886422	-0.42689266117885	0.717243122814477	-0.595185436569561	0.551719524009388	0.964237942433368	0.258281647147006	non-sig	NA
1700007L15Rik	244.341774938441	0.425673259867662	0.310867674819742	1.36930692493033	0.170903354264369	0.854325949934477	0.767249413439528	non-sig	100502742
1700008C04Rik	4.35328840675246	-0.0781959623130558	1.09459398248701	-0.0714383265065904	0.943048907373982	NA	0.0254657837718265	non-sig	75494
1700008J07Rik	177.326952476927	0.392270356918796	0.277574479872311	1.41320757260987	0.157594700621217	0.847011712142689	0.802458390461047	non-sig	629159
1700008O03Rik	14.4016895639669	-1.08502934582907	0.704454990957945	-1.54023941877905	0.123502004639363	0.820482549256103	0.908325993037935	non-sig	69349
1700009C05Rik	1.00426856736981	2.80791780293193	2.66216603844417	1.0547493140484	0.291539991409308	NA	0.535301863350531	non-sig	74220
1700009J07Rik	0.95367331480311	1.66325292130119	3.07599761275464	0.540719834893401	0.588700704885845	NA	0.230105444181292	non-sig	75188
1700010B08Rik	0.516571229469926	2.97937638636444	4.02858391299263	0.739559222474086	0.459567492299939	NA	0.337650698900337	non-sig	75485
1700010B13Rik	1.43922989878464	-1.44330040402502	2.42092985845305	-0.596176051522318	0.551057622504143	NA	0.25880298585396	non-sig	100503661
1700010I02Rik	0.107219956465345	0.0343838577890407	4.0804728567969	0.00842643953182215	0.993276753559002	NA	0.00292972854637875	non-sig	75476
1700010I14Rik	407.165931762699	-0.123627529206575	0.386996758989275	-0.319453655191983	0.749382529459054	0.98489763499799	0.125296435939273	non-sig	66931
1700010J16Rik	0.958033278093098	-0.608270541643467	2.74207766158029	-0.221828342123947	0.824447515244011	NA	0.0838369865512131	non-sig	69355
1700010K24Rik	40.926125171704	0.780586397205049	0.472582738584394	1.65174546904373	0.0985864493198593	0.793998069657115	1.00618277461292	non-sig	75440
1700010L04Rik	0.554058688540321	3.06828536282381	4.02143019762013	0.762983618275808	0.445473165667477	NA	0.351178451792177	non-sig	619808
1700010N08Rik	1.48486319225916	-0.839363808599124	2.1276153566845	-0.394509188872898	0.693205144437609	NA	0.159138222945172	non-sig	105247250
1700011C11Rik	5.01356367267654	-1.17924458210168	1.22307881576399	-0.964160744919013	0.33496534172702	NA	0.47500012632249	non-sig	75451
1700011D18Rik	0.128444665546635	0.0343838577890407	4.0804728567969	0.00842643953182215	0.993276753559002	NA	0.00292972854637875	non-sig	75464
1700011L03Rik	8.45902731863683	1.05596507445718	0.816706414094285	1.29295552996021	0.196026440032427	0.865233631098001	0.707685347083562	non-sig	69285
1700011L22Rik	17.3982817142477	0.803522880192246	0.671141559573233	1.19724798551172	0.231209911529979	0.878965057703833	0.635993552472475	non-sig	67687
1700012B07Rik	0.962393241383086	-2.89414302391891	3.00473910362258	-0.963192784501543	0.335450785460255	NA	0.47437118688349	non-sig	69324
1700012C14Rik	1.22207513975974	-0.47796361788563	2.8967679248116	-0.16499893339461	0.86894482157805	NA	0.0610078005881687	non-sig	69337
1700012D14Rik	163.131604371352	0.561446236266268	0.275114175977046	2.0407753772496	0.0412731590757841	0.667457721455157	1.38433228865411	non-sig	NA
1700012I11Rik	5.97000388779537	-1.07598452018195	1.01307500911003	-1.06209758458773	0.288191386535035	NA	0.540319003522744	non-sig	69334
1700012J15Rik	0.470335940193211	-1.86349727754562	3.97285893486805	-0.469056996006205	0.639028896606559	NA	0.194479502791482	non-sig	75487
1700012P22Rik	0.747365284463371	-0.901740214083917	3.37511046588021	-0.267173540895868	0.78933554719572	NA	0.102738338594198	non-sig	NA
1700013F07Rik	2.52400971649198	1.73067508536905	1.59770054732786	1.08322869905978	0.278706924208667	NA	0.554852241518987	non-sig	NA
1700013H16Rik	1.64617579067624	-3.67080426211637	2.99600183111874	-1.22523431861377	0.220486947494851	NA	0.656617115033989	non-sig	75514
1700013M08Rik	1.11088652803296	-0.0813919073243402	2.57203711110436	-0.0316449194970568	0.974755220733324	NA	0.0111044300772917	non-sig	75505
1700013N06Rik	0.128444665546635	0.0343838577890407	4.0804728567969	0.00842643953182215	0.993276753559002	NA	0.00292972854637875	non-sig	75634
1700014L14Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	108167578
1700015C15Rik	3.99414891687819	1.31151256560757	1.28455123434524	1.02098891078959	0.307259692590465	NA	0.512494408288018	non-sig	75532
1700015F17Rik	4.54898071358562	0.418155118379221	1.11154056853773	0.37619420308637	0.706772524700721	NA	0.150720341738553	non-sig	NA
1700015G11Rik	1.02538793256428	0.174644171723452	2.64979663178242	0.0659085190269773	0.94745065812995	NA	0.0234433982040834	non-sig	NA
1700015I17Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	102638388
1700015O11Rik	13.417810316552	0.472368170314682	0.802102732100738	0.588912306878112	0.555920101579883	0.964237942433368	0.254987621972622	non-sig	71855
1700016B01Rik	0.107219956465345	0.0343838577890407	4.0804728567969	0.00842643953182215	0.993276753559002	NA	0.00292972854637875	non-sig	75640
1700016C15Rik	14.7103450434398	-0.25435839715956	0.618334090642567	-0.411360785389066	0.680808004011449	0.97943295117847	0.166975347051594	non-sig	NA
1700016D06Rik	1.65854984325176	0.831764154770057	2.29951341054487	0.36171311328555	0.717566426699059	NA	0.144137889139594	non-sig	NA
1700016G22Rik	0.573692585283942	0.821571136214179	3.67628143216456	0.223478847137785	0.823162844393659	NA	0.0845142408197015	non-sig	71867
1700016H13Rik	1.85497654511074	-0.042359614461905	1.70028257639486	-0.024913279151352	0.980124135291151	NA	0.00871891628933141	non-sig	74218
1700016K19Rik	0.256889331093269	-0.974848107067993	4.02824622118769	-0.242003108434759	0.808777754629811	NA	0.0921708024892396	non-sig	NA
1700016L21Rik	1.19419455202045	-1.05487235031319	2.22064670360647	-0.475029345550559	0.634766056954202	NA	0.197386304462266	non-sig	72208
1700016P03Rik	8.95670036199182	-0.486757721693705	0.843860886173674	-0.576822234172761	0.564059548052782	0.964994471209467	0.248675044907468	non-sig	118567915
1700017B05Rik	2345.30083846277	-0.270920525989923	0.2215260150399	-1.22297386129176	0.221339569035455	0.87816134771344	0.654940939992272	non-sig	74211
1700017M07Rik	0.594420642449858	0.710543574581433	3.63535422312862	0.195453738747344	0.845037750303503	NA	0.0731238894144551	non-sig	76398
1700017N19Rik	0.256889331093269	-0.974848107067993	4.02824622118769	-0.242003108434759	0.808777754629811	NA	0.0921708024892396	non-sig	66605
1700018A04Rik	2.40200138804474	1.00735720477874	1.43028639061389	0.704304544453067	0.481243136840376	NA	0.317635451049379	non-sig	71307
1700018G05Rik	0.470335940193211	-1.86349727754562	3.97285893486805	-0.469056996006205	0.639028896606559	NA	0.194479502791482	non-sig	NA
1700018L02Rik	553.16501173056	0.928668652756435	0.484675277752778	1.91606359016753	0.0553570020498267	0.707332897608534	1.25682743785174	non-sig	67329
1700018M17Rik	2.42594094322024	0.622606870331716	1.58500602080723	0.392810413435923	0.694459512847094	NA	0.158353068658751	non-sig	72245
1700019A02Rik	45.5363577712432	0.149134283353762	0.396521304206328	0.376106609586254	0.706837640738739	0.980878494756844	0.150680331364115	non-sig	69397
1700019C18Rik	0.235167970096605	-0.863548736126995	4.03782490768798	-0.213864829671739	0.830652467525137	NA	0.0805806404823534	non-sig	75543
1700019D03Rik	45.7308245769953	0.130820947443144	0.39236571283091	0.33341584946165	0.738820400814432	0.98413684429249	0.131461121029835	non-sig	67080
