geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
Robo3	72.3058314664471	1.43176467686301	0.298847695203817	4.79095104242491	1.65992629169931e-06	0.00172328014516583	5.77991119618824	up	19649
Gm11535	82.5521565850782	1.34726829214983	0.313030058094271	4.30395822162259	1.67773314928648e-05	0.00681560855667748	4.7752771144301	up	NA
Slc45a2	56.1563716484821	1.23047204028766	0.326563426889093	3.76794196462654	0.000164598955321105	0.0244002382298626	3.78357292550114	up	22293
Olfr1398-ps1	79.4048628991268	1.21650144131155	0.276562635969182	4.39864711676782	1.08927775651859e-05	0.00541298280628063	4.96286136474151	up	NA
E130202H07Rik	86.8348140340706	-1.2164720947181	0.266911906607378	-4.55757897869842	5.17466346672583e-06	0.00386795744810822	5.28611788921335	down	328443
1700060C16Rik	60.0382518142779	1.15829459116214	0.311280966246156	3.72105819745555	0.000198389707375348	0.0270606457060083	3.70248086315988	up	73425
Nlrp1a	79.5799785844857	1.14225716730462	0.27497202160963	4.15408506152037	3.26591676410317e-05	0.010522445960482	4.48599488798617	up	195046
Iigp1	213.856334200236	1.08642231909811	0.222140869567622	4.8906908540186	1.00482675425813e-06	0.00125181317045478	5.99790881004001	up	60440
Gm48942	69.9448658810188	-1.08002468216743	0.29261392446309	-3.69095450310215	0.000223414100485999	0.0287926847984956	3.65088942043254	down	NA
Entr1	111.670446572002	-1.05903479327011	0.295635089023979	-3.58223645497037	0.000340665226668365	0.0352911925924619	3.46767219468801	down	68112
Gm3728	116.118587201749	1.05556838851644	0.273448082702292	3.86021499249513	0.000113287306477117	0.0205533970498823	3.94581874888131	up	100042218
Gm7644	68.23914728323	1.02889059015003	0.287291442474634	3.58134785111419	0.000341826181796736	0.0352911925924619	3.46619467603782	up	665466
