geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
Gm5067	34.8500518430837	-3.46108520544607	0.608946944540133	-5.68372209841667	1.31794374496124e-08	1.36631038861604e-06	7.88010312674832	down	118568782
Ifitm1	64.3656823156396	-3.40940293387041	0.543863098610799	-6.26886240779916	3.63695316544439e-10	5.51061987662123e-08	9.4392622914996	down	68713
Ly6g6e	56.358544240859	-3.06118768066551	0.506854893601043	-6.03957408582316	1.54521553635469e-09	2.07951459790044e-07	8.81101093389559	down	70274
Upp1	984.490226928989	-2.79075054495544	0.190453850566058	-14.6531589498501	1.28595193803499e-48	2.78627206414041e-44	47.8907752626997	down	22271
Bhlhe40	301.513177853235	2.76274929405871	0.23905129464766	11.5571400612189	6.79337765852617e-31	3.67980284318216e-27	30.1679142413706	up	20893
Gm2832	236.112163731213	-2.74939780080262	0.265193522435035	-10.3675149210183	3.48469066607446e-25	6.29189938848628e-22	24.4578357679188	down	100040545
H2-Ab1	120.138175774162	2.70286352559354	0.397391217206473	6.80151802194764	1.03522445590496e-11	2.22081270159334e-09	10.984965476881	up	14961
Zic2	53.0416120583814	-2.5602827684282	0.622216946789561	-4.11477505014679	3.87557181459171e-05	0.00114872796862871	4.41166421119617	down	22772
Gm21671	182.186192647507	-2.53512848267901	0.333120381136485	-7.61024730468329	2.7357194706103e-14	1.02197989258127e-11	13.5629284386085	down	NA
Nr2e1	709.24736989139	-2.51905782088236	0.214850503345725	-11.7247005785639	9.52371882484335e-32	6.87834719259603e-28	31.021193435046	down	21907
D930019O06Rik	89.7400901151698	-2.51294883436456	0.35906518918542	-6.99858663566209	2.58557461006414e-12	6.66924346145948e-10	11.5874429255881	down	425051
Gm21680	161.274032168451	-2.47009780614659	0.422688818763083	-5.84377370893047	5.10313398329466e-09	6.12848712835114e-07	8.29216302907289	down	100862368
Pou3f2	74.4374262330914	-2.4663974821008	0.365517393075278	-6.74768842420818	1.50219092774476e-11	3.1296125799467e-09	10.8232748652038	down	18992
Dnase2a	28.2788121040211	2.46269576707163	0.709712522192746	3.46999058078167	0.000520476616995678	0.00893556279890872	3.283598776889	up	13423
