geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
0610005C13Rik	19.9490319360101	-1.46558252722038	0.424073857087341	-3.45596056612972	0.000548335534311939	0.0019735344040633	3.26095360920398	down	71661
0610006L08Rik	0.685367526363215	-0.321487196722651	2.19358781324681	-0.146557705500199	0.883481139227795	0.925820349007745	0.0538027174834487	non-sig	76253
0610009B22Rik	87.3813929658414	0.0285194047824961	0.251928430221804	0.11320439204653	0.909868513704203	0.94402538994682	0.0410213636114148	non-sig	NA
0610009E02Rik	9.38837004036476	-0.813499882638128	0.566817545403789	-1.43520589515028	0.151228434229958	0.258644124158636	0.82036654436278	non-sig	100125929
0610009L18Rik	45.4629373470765	-0.359820171407708	0.262536464462346	-1.37055312352359	0.170514304353978	0.284313297202156	0.76823918241096	non-sig	66838
0610010F05Rik	226.462682900423	0.420062239143101	0.121797759863638	3.44885028766862	0.000562978743907988	0.00202344153920293	3.24950800226719	non-sig	NA
0610012G03Rik	361.491938735183	0.619353145473133	0.0910231332411292	6.8043487783749	1.015073487851e-11	7.86068986002491e-11	10.9935025151765	non-sig	NA
0610025J13Rik	0.882144132588014	-1.95588690101377	1.88247249901511	-1.03899892404116	0.298805236670824	0.433410059649426	0.524611795620649	non-sig	78687
0610030E20Rik	105.338944354574	0.00470212767599355	0.191354534357531	0.02457285734974	0.980395669457538	0.9887941804194	0.00859861575415851	non-sig	68364
0610033M10Rik	0.29687696101765	0.800284374858713	3.21918430894848	0.248598495163553	0.803671372647928	NA	0.094921501278281	non-sig	74093
0610038B21Rik	2.88973937576188	-0.421410113820909	0.917785123054556	-0.459159887467318	0.64611935342585	0.753805912330159	0.189687250199312	non-sig	70345
0610039K10Rik	3.46616264970512	-1.71955900792478	1.03969910655286	-1.65390063056416	0.0981477045225436	0.184427413394525	1.00811985321986	non-sig	68386
0610040B10Rik	36.8999408513867	-1.35612446519059	0.285012820013332	-4.75811742477813	1.95406820770794e-06	9.96593915331027e-06	5.70906028109105	down	67672
0610040F04Rik	22.4021353149497	-0.99149710731735	0.415534706603093	-2.38607531828719	0.0170292630081147	0.0430775445285388	1.76880414701302	non-sig	75394
0610040J01Rik	270.690031693883	-0.204457107352417	0.109540900355202	-1.86649102471712	0.0619726986161189	0.127765044169104	1.20779959198052	non-sig	NA
0610043K17Rik	37.3820439546383	0.73491899379279	0.295320563347818	2.48854663373789	0.0128266414224935	0.0335712610654788	1.89188704609005	non-sig	68400
1010001B22Rik	4.80032539526916	1.55807138488995	0.909053144747813	1.71394972218284	0.0865379601016855	0.166469542191362	1.06279334633423	non-sig	75403
1100001I12Rik	15.7780850221546	-0.0211707100367321	0.512658927995693	-0.041295896512525	0.967060004390247	0.981185229635735	0.0145465778641734	non-sig	75405
1110002J07Rik	37.4698057053751	-2.26324469853252	0.315842102327049	-7.16574732075766	7.73633517955471e-13	6.35715649868851e-12	12.11146472255	down	68488
1110002L01Rik	48.3570073210763	0.69477081281776	0.287206953594318	2.41905985952948	0.0155606793160643	0.039753462825483	1.80797144739913	non-sig	100043040
1110002O04Rik	1.01897733273349	0.231121200054207	1.72543988508007	0.133949146564142	0.893442787089922	0.933068770179757	0.04893325294758	non-sig	68483
1110004F10Rik	539.834833891737	-0.482504299372519	0.0757760984651161	-6.36749989965032	1.92134175334902e-10	1.37685147173453e-09	9.71639537933777	non-sig	56372
1110006O24Rik	4.03403775381137	-0.442218340225022	0.797164059020728	-0.554739435654265	0.579072898185798	0.698743493068549	0.237266760474651	non-sig	66123
1110008P14Rik	0.524464658748184	-4.28177076120017	2.59902334066109	-1.6474537547289	0.0994648141819575	NA	1.00233052437123	non-sig	NA
1110012L19Rik	54.1082307678118	0.386648592085665	0.290775873125708	1.32971345913046	0.183612698613803	0.300833794041438	0.736097286385363	non-sig	NA
1110013H19Rik	3.41071668922955	0.511582231091877	0.886700680250579	0.57695030858362	0.563973024108193	0.686285188285585	0.248741668642789	non-sig	68522
1110015O18Rik	0.152634284772957	-0.212830580125948	3.51092763120475	-0.0606194722540939	0.95166226542586	NA	0.0215171506551501	non-sig	100503859
1110017D15Rik	7.28594406683115	0.249183915377766	0.606871194147182	0.41060428931371	0.681362718002708	0.781769694350025	0.166621633328547	non-sig	NA
1110018N20Rik	18.3075827592842	1.57197142227739	0.43817911075841	3.58750881473237	0.000333852449912307	0.00124590816685576	3.47644543243187	up	68941
1110019B22Rik	0.228511390874047	-2.50380499821162	3.45334848536156	-0.725036876186992	0.468429407839491	NA	0.329355847883391	non-sig	68529
1110019D14Rik	70.6098461401707	-0.0148293657153251	0.228048608544353	-0.0650272141978052	0.948152332309117	0.969649430877445	0.023121882317517	non-sig	76311
1110020A21Rik	7.87458628097666	0.125498802988375	0.634418450548786	0.197817076221247	0.843188185285998	0.898920478496696	0.0740754874031654	non-sig	68531
1110025M09Rik	26.1770623719561	0.0543786625992471	0.348436734965026	0.156064665812878	0.875982049638861	0.920908459861912	0.0575047931728602	non-sig	68635
1110028F18Rik	0.39141318843074	1.22928787983374	2.92361916408931	0.420467855366743	0.67414370708323	NA	0.171247515125373	non-sig	68692
1110032A03Rik	138.695258240945	0.278647682843053	0.182978093672813	1.52284722859398	0.127796930940771	0.226472280488399	0.893479575688513	non-sig	NA
1110032F04Rik	1.72383945577102	0.208654317731804	1.25475852586606	0.166290416387318	0.867928407660416	0.914997727891709	0.0615160967593761	non-sig	68725
1110035H17Rik	5.98398270888972	1.50918609105433	0.783185992613669	1.92698299674364	0.0539817489801746	0.114159292368364	1.26775304863957	non-sig	68686
1110038B12Rik	165.406740425499	-0.115868280999513	0.160033107492863	-0.724026939267429	0.469049196491777	0.601767912681902	0.328781603672148	non-sig	68763
1110038F14Rik	319.022563837278	0.430578083238126	0.10297847228735	4.18124364902837	2.89918990129457e-05	0.000127946248100546	4.53772333677221	non-sig	117171
1110051M20Rik	153.479132216735	0.45534885077435	0.138766479882859	3.28140377387058	0.00103291762187289	0.003545539502917	2.9859343133232	non-sig	NA
1110059E24Rik	295.632115205305	0.499249276867618	0.109834657894689	4.5454621194915	5.48148552539503e-06	2.64724627725856e-05	5.26110172836731	non-sig	66206
1110059G10Rik	139.151000986218	-0.573398679967565	0.14362963508555	-3.99220313848204	6.54622571777083e-05	0.000274867615822338	4.18400902403683	non-sig	66202
1110065P20Rik	1.10000962832027	1.23640786344425	1.60069446481831	0.77241965323132	0.43986591742869	0.574441677840225	0.356679687593695	non-sig	68920
1190001M18Rik	0.145760336014425	-0.274020590074038	3.51381131583685	-0.0779838657924002	0.937840887136292	NA	0.0278708372075462	non-sig	68924
1190007I07Rik	61.5559531723232	0.220013391820128	0.214383919427642	1.02625883698514	0.304769594401811	0.43985688605439	0.516028362930186	non-sig	NA
1190028D05Rik	0.22448529615956	-3.54798286404082	3.44609591584487	-1.02956590608157	0.303213826767784	NA	0.518250998448838	non-sig	330767
1200007C13Rik	19.8175755303764	-1.80310381461138	0.441913046609705	-4.08022308561501	4.49924997409179e-05	0.000193638724101815	4.34685987717166	down	74119
1300014J16Rik	13.1988594906276	-0.565447803653919	0.568950443897377	-0.993843681324045	0.320298976338981	0.456203292182902	0.49444444931945	non-sig	74160
1300017J02Rik	237.356528922226	-1.73938183540224	0.118030238065786	-14.7367476665833	3.7438529597057e-49	8.48023389427251e-48	48.4266812165692	down	NA
1500002C15Rik	0.858221087132513	-0.606043372218207	1.83256580634991	-0.330707563198136	0.740865388866161	0.825830106369721	0.130260693752542	non-sig	102636313
1500004A13Rik	40.2336779471919	0.388336483429271	0.306474588999338	1.26710826074428	0.205116582205492	0.327617418301544	0.687999228616335	non-sig	319830
1500009C09Rik	0.0764765391862172	-2.72022079897688	3.46833720526107	-0.784301132787959	0.43286343494869	NA	0.363649098572861	non-sig	NA
1500009L16Rik	12.6120434991717	1.68177676282084	0.52555376658047	3.20000896152522	0.0013742331463113	0.00459157359884259	2.86193958054661	up	69784
1500011B03Rik	108.317848952684	-0.32057385599385	0.194569393830201	-1.64760679818745	0.0994333845051781	0.186205274955374	1.00246777785464	non-sig	66236
1500012K07Rik	0.295035041189533	-3.77397776068052	3.18332398961563	-1.18554623186068	0.235801546761997	NA	0.627453350436871	non-sig	68954
1500015A07Rik	37.5703298028938	0.0934315300692872	0.341648799120318	0.273472438099756	0.784490076328983	0.857756897036554	0.105412545796384	non-sig	68982
1500015L24Rik	5.66014238001428	-0.830116121834239	0.80950065918847	-1.02546688802754	0.305142941402768	0.440333688330382	0.515496671734861	non-sig	68994
1500026H17Rik	10.6956619077417	-0.834441227116459	0.527527768565454	-1.58179583491049	0.113696186172569	0.207234743606242	0.944254103051824	non-sig	69002
1500032F14Rik	1.65440086937997	2.55011239850954	1.4282317375783	1.78550324251545	0.0741797258629452	0.147511853635034	1.12971477597411	non-sig	102631992
1520401A03Rik	0.438099476763785	-4.11954064277483	2.78790622687871	-1.47764677414814	0.139502347772829	NA	0.855418483313651	non-sig	NA
1600002D24Rik	117.999814383564	-1.9100337830807	0.175243801346776	-10.899294402437	1.16154519860175e-27	1.70701272169689e-26	26.9349638860606	down	69776
1600010M07Rik	135.128053522273	-1.33939209391857	0.154763958012189	-8.65441871041498	4.95430137343751e-18	5.17247927460242e-17	17.3050175785253	down	69781
1600012H06Rik	53.1319357654303	-0.150303787294263	0.236253585096829	-0.63619685277013	0.524648124229265	0.652608026073757	0.280131875528665	non-sig	67912
1600014C10Rik	7.90628140148663	1.32560926852846	0.652127614090598	2.03274518650317	0.0420782735284034	0.0932535090491242	1.37594208759171	non-sig	72244
1600017P15Rik	1.40438065797995	1.67134425991847	1.52138711491254	1.09856606746308	0.271957385320778	0.404231095057039	0.565499142914226	non-sig	73249
1600020E01Rik	544.519724552901	-1.16163067342313	0.0759680626066291	-15.2910398602395	8.77379527214335e-53	2.08718173146342e-51	52.0568125036461	down	72012
1600022D10Rik	86.5155962251313	-2.66226801773459	0.22923122883989	-11.6138975967978	3.502770298193e-31	5.68933984754825e-30	30.455588341557	down	73252
1600023N17Rik	3.10200576889799	1.21459112307496	0.982690888287708	1.23598492420269	0.216464167554109	0.34132088284353	0.664613984398228	non-sig	69788
1600025M17Rik	0.601923670691555	-4.44679560469027	2.85410066697084	-1.55803740777294	0.119224380772644	0.215128311621884	0.923634924526068	non-sig	72030
1600027J07Rik	0.0764765391862172	-2.72022079897688	3.46833720526107	-0.784301132787959	0.43286343494869	NA	0.363649098572861	non-sig	69794
1600029O15Rik	0.299979362588624	-3.78728747423169	3.16658021865385	-1.1960181687239	0.23168946902735	NA	0.635093705732036	non-sig	665268
1700001C19Rik	5.80334848382453	0.243402348457878	0.721844037198408	0.337195205494198	0.735969751339953	0.822643175403639	0.13314003497786	non-sig	NA
1700001F09Rik	0.15945821700937	-1.9911906697313	3.46860629309944	-0.574060732603941	0.565926704324099	NA	0.247239812572944	non-sig	71826
1700001G01Rik	1.69873654202674	-2.0810797312091	1.29693862030777	-1.60460926879889	0.108579820347799	0.19965542012069	0.964250881247517	non-sig	75433
1700001G11Rik	4.36636003835831	-0.054555472870205	0.882181948056349	-0.061841520324014	0.950689038308568	0.970769985334843	0.0219615135892973	non-sig	69303
1700001G17Rik	3.36615500840825	-0.519669458930124	0.950576896578888	-0.546688501267395	0.584592755360398	0.703855351800054	0.233146570994488	non-sig	67503
1700001J03Rik	1.03836446456858	-0.525467211684696	1.99160457215766	-0.263841135449602	0.791902335790213	0.863550642361708	0.101328376040274	non-sig	69282
1700001K19Rik	20.0727822471322	-0.275079149777577	0.419609252721873	-0.65556025753299	0.512107103620774	0.640679590103459	0.29063919986975	non-sig	66323
1700001K23Rik	21.8720891302287	-1.88464683553496	0.402497980071832	-4.68237588471528	2.83568885027962e-06	1.41777639037853e-05	5.54734142441282	down	69319
1700001L05Rik	5.27523523656422	-0.0815992669001284	0.716225333147503	-0.113929601654181	0.909293599613933	0.943663810874241	0.0412958658379696	non-sig	69291
1700001L19Rik	0.966949345335084	-1.4593851193718	1.64071290619926	-0.889482318239632	0.373743921815616	0.512162134984917	0.427425861526116	non-sig	NA
1700001O22Rik	1.77227891223269	-2.55598162765255	1.32718417242975	-1.92586807524473	0.0541208486036074	0.114383809741438	1.26663540237422	non-sig	73598
