geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
Hba-a1	130.142421713527	-3.03092646566554	0.661223837614208	-4.58381306487915	4.56572451003746e-06	0.0066919824143619	5.3404902968274	down	15122
Aldh1b1	27.1593656381064	-2.75454383758161	0.530390712934756	-5.19342396163043	2.06461288721437e-07	0.000756525777197526	6.68516136614169	down	72535
Hba-a2	42.7890783073823	-2.59305932985634	0.468491806941867	-5.5349085969781	3.11390699214959e-08	0.000456405347839365	7.50669436331557	down	110257
Gja1	83.8685372729901	-2.55151947873735	0.636435796297474	-4.00907600355143	6.09567965347466e-05	0.0372268236170742	4.21497786456608	down	14609
Akr1cl	97.0009830197405	-2.42778679869821	0.597161121571708	-4.06554732215044	4.79198693036386e-05	0.0313190492316561	4.31948437510927	down	70861
Plpp3	31.7049528724059	-2.38478598713387	0.541221795783989	-4.40630071758175	1.05150957789109e-05	0.0125327816900475	4.9781867670991	down	67916
Igf1	39.8377495874594	-2.35590675984046	0.480635521596217	-4.90164928305	9.50353904252868e-07	0.00232155619577238	6.02211463677167	down	16000
Cxcl12	80.2084311932367	-2.33807992720389	0.569484011123959	-4.10561118755442	4.03247261432242e-05	0.0295519755540619	4.39442857334732	down	20315
Hbb-bs	223.132288929699	-2.25028221230664	0.475717318116708	-4.73029281594196	2.24196228120069e-06	0.00410755514444481	5.64937169825496	down	100503605
Kctd14	60.1989471869101	-2.20632728171416	0.471907120354393	-4.67534221576748	2.93463836150619e-06	0.00477922160717736	5.5324454096733	down	233529
Htra3	109.251759592772	-2.11684336116458	0.535440392506124	-3.95346221688041	7.70284320605921e-05	0.0434232972581576	4.11334894225775	down	78558
Aldh1a1	115.909997228173	-2.10153784766419	0.393432494057095	-5.34154621036263	9.21571164637743e-08	0.000649420877597586	7.0354711225001	down	11668
Col4a1	96.0064480533643	-1.96941390942834	0.398412043807705	-4.94315857172952	7.68669114431089e-07	0.00225327664204329	6.11426056878324	down	12826
Cdh11	55.8802016657419	-1.74193711897997	0.436458740729757	-3.99106938737773	6.5776030767381e-05	0.0385631713183001	4.18193233741819	down	12552
Malat1	92.4351849208192	-1.36831047232758	0.259406729376361	-5.27476860610797	1.32923697400065e-07	0.000649420877597586	6.87639758690798	down	72289
Tmed4	50.1289469841075	-1.35801665009573	0.308632845227703	-4.40010410782369	1.08198955919135e-05	0.0125327816900475	4.9657769299942	down	103694
Serpinh1	257.914244215038	-1.25064390963927	0.289445438972898	-4.32082783573028	1.55444923254402e-05	0.0139722260672311	4.80842345720781	down	12406
Mdk	86.408693832611	-1.1156522139355	0.273171260985774	-4.08407608439308	4.42525309389404e-05	0.0308861593320024	4.35406188561287	down	17242
Serinc1	114.129896025753	-1.10602583012331	0.263890781394507	-4.19122571951402	2.77451459189318e-05	0.0214031896701991	4.55681298677628	down	56442
Col6a1	237.562318050317	-1.05764402105782	0.240688545575801	-4.39424326790298	1.11159283598702e-05	0.0125327816900475	4.95405426083433	down	12833
