geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
Psg22	56.4931305198454	9.10142355205049	1.82936415740331	4.97518414538606	6.51856427151186e-07	2.35476963279927e-05	6.18584804807509	up	243862
Muc3	48.1637820349847	8.87151039547	1.43141756047697	6.19770962745061	5.72907085156494e-10	4.84941036648214e-08	9.24191580678627	up	NA
Gml	35.0913767138933	8.414460907005	1.40084157963673	6.00671841079064	1.89315892745239e-09	1.41822010244691e-07	8.72281292622722	up	625599
Npy	25.7295070390496	7.96722008259614	1.50497139651223	5.2939345565372	1.19712289007413e-07	5.38454856414095e-06	6.92186126501412	up	109648
Sprr1a	608.864506090888	7.6746545952461	1.51546286409426	5.06423138242517	4.10051368681237e-07	1.56591552871165e-05	6.38716173416473	up	20753
Krt5	19.0344243559081	7.53210836134756	1.39472652844913	5.40041951429928	6.64852353875532e-08	3.25611061693028e-06	7.17727478930816	up	110308
Mmp10	18.0028753663977	7.45204772340776	1.31523370175788	5.66594949129397	1.46212593704915e-08	8.73895146114624e-07	7.835015218753	up	17384
5730419F03Rik	17.1180423860984	7.37929054492732	1.3932149670738	5.29659149472549	1.17984234339813e-07	5.3291198283739e-06	6.92817602147916	up	70537
Wincr1	47.8424202034028	7.15982355974927	2.33073851069188	3.07191198279204	0.00212692431004782	0.0163434141050851	2.67224796487558	up	100040617
1700017M07Rik	24.3582238696901	6.91979267086998	1.50226312067913	4.60624545435273	4.10004398824314e-06	0.000109913897440433	5.38721148382934	up	76398
Gm6093	12.3806106194783	6.91155041136023	1.80824875589928	3.82223429647707	0.000132247944108721	0.00185960156856606	3.87861107066652	up	619715
Pcdh20	10.9011932188314	6.72641517373996	1.62209513624514	4.14674517137781	3.37235039334568e-05	0.000607758034006136	4.47206730771554	up	219257
Mup-ps12	7.4403673235632	-6.53881765292661	1.53188582074471	-4.26847586443997	1.96813117835204e-05	0.000388565843292642	4.70594595868119	down	100039019
Gm13026	100.504158056128	6.48158598992588	0.814941921004984	7.95343302739023	1.81412868261804e-15	4.81527983657874e-13	14.7413319101267	up	NA
Sstr5	8.37978023901475	6.35026511797175	1.54901279191143	4.09955627941313	4.13943003916577e-05	0.000715989729236845	4.38305945305441	up	20609
Gm14385	8.22798116287496	6.32275793042555	2.00474375379483	3.15389830668236	0.00161105214287469	0.0132470181219946	2.79289040309644	up	NA
Gm47507	56.9038385947765	6.29310520885111	0.992373013397086	6.34147152723207	2.27580822135165e-10	2.14604722627458e-08	9.64286433802298	up	NA
Gm42468	6.16256165805125	-6.26674301793084	1.49577931806904	-4.18961737351792	2.79425219982085e-05	0.000523159009471315	4.55373439849116	down	NA
Gm28548	161.691789677374	-6.12615654306166	0.439738879532784	-13.9313506905976	4.08555366619293e-44	1.46399006371913e-40	43.3887490804097	down	102636046
Gml2	37.8216814443421	6.10970713442734	1.16632432719257	5.23842896180847	1.61949290095946e-07	6.92228575956825e-06	6.79062095137773	up	15202
Cyp11b1	6.86406227000141	6.05971999207472	1.87335457302922	3.23468929978169	0.00121775166497327	0.0106733227871689	2.91444126796583	up	110115
Mup-ps23	5.02014712957236	-5.97157293233123	1.43360770512902	-4.1654163206341	3.10784903186675e-05	0.000571100463120813	4.50754008582339	down	435785
Rbm3-ps	6.08723919941779	5.88634028460258	1.38928227329861	4.23696494062827	2.26561496138922e-05	0.00043725962001677	4.64481389604041	up	100043257
Igfbpl1	6.06712904707322	5.88249648983062	1.37631154069396	4.27410242223542	1.91908809143271e-05	0.000380810384875519	4.71690508949327	up	75426
Gm807	11.9154023592455	5.87653648659552	1.48148888960388	3.96664229332615	7.28922647418338e-05	0.00115744733526546	4.13731855615635	up	328320
Gm9908	5.8406186134715	5.82674502048129	1.92563806297524	3.02587756885038	0.00247912663947415	0.0184369501033187	2.60570128790743	up	100045396
Gm48911	5.82637457058654	5.82511739982436	1.96394710481251	2.9660256050432	0.00301675372339385	0.0214074163818969	2.52046014257169	up	NA
Gm37199	21.6761905911994	5.81122987380657	1.33980773890718	4.33736102953586	1.44203652758458e-05	0.000303660972997732	4.8410237385573	up	NA
S100a4	30.8894639653209	5.77393238800727	0.970323691437427	5.95052191238764	2.67288782886504e-09	1.92197619801332e-07	8.57301926658096	up	20198
Dsc1	5.58312722958222	5.76365158471932	1.65670934276791	3.47897572370168	0.00050333418128709	0.00539734907614585	3.29814357578147	up	13505
5830416I19Rik	5.31957607453729	5.69337947378934	1.65478651498682	3.44055225385656	0.000580528328424119	0.00601280257289622	3.23617658285375	up	74757
Guca2a	5.30934151135481	5.69179167195006	1.42243077358667	4.00145425537876	6.29543670875825e-05	0.00102772884767124	4.2009741378952	up	14915
Cyp2c71-ps	4.09102189094769	-5.68340186785158	1.42354251466234	-3.99243563807411	6.5398086563619e-05	0.00105798258925343	4.18443495820507	down	100125394
Ivl	5.21817338717115	5.66448396393721	1.64561007362501	3.4421787121534	0.000577048887056096	0.00598482926758613	3.23878739225272	up	16447
Gm29793	5.19811762898824	5.65946891182998	1.62221319083263	3.48873313557828	0.000485315403005606	0.00524335736915604	3.31397592476923	up	101056188
Gm30034	5.19615584094994	5.65892825972431	1.81865745215452	3.11159655328183	0.00186078612098387	0.0148118850800271	2.73030354186896	up	102631786
Gm20560	5.1548306143128	5.64807451633588	1.91161790428537	2.95460431902961	0.0031307029072415	0.0220115116043164	2.50435814345542	up	330354
Mup-ps10	6.7318472724324	-5.64002131692304	1.2613626446725	-4.47137176667176	7.7719456683179e-06	0.000185869668374677	5.10947024410316	down	108168721
Gm34531	4.99348564881577	5.59973304394087	1.80230258756301	3.10698829518553	0.00189003881985177	0.0149864645139079	2.72352927568164	up	102637817
Scube2	4.64371517876159	5.49530617677676	1.40918226583637	3.89964187742258	9.63350734611847e-05	0.00144334779053343	4.01621556710742	up	56788
Gpnmb	2699.83617797394	5.49220989973022	0.794920847254528	6.90912802035452	4.87641749919191e-12	6.94324345911431e-10	11.3118991189205	up	93695
Muc5ac	16.4232012358637	5.48273047567112	1.19064652797163	4.60483472371218	4.12793568062535e-06	0.000110386339718215	5.38426707828179	up	17833
Gm11384	9.02744288293871	5.47067422068943	1.46857811440641	3.72515031173582	0.000195198874314704	0.00256997905558245	3.70952269117917	up	NA
Gm3776	166.22477143996	5.44127552121343	1.02775114204723	5.29435122823085	1.19439678646945e-07	5.38354945683294e-06	6.92285137375294	up	NA
Krt14	4.44829437836141	5.43578332866439	1.64478793314081	3.30485360400503	0.000950260214454012	0.00881008823232482	3.0221574534195	up	16664
Gm45752	16.325705465384	5.40276410550572	1.24920656930313	4.32495652702152	1.52561945639667e-05	0.000316610215371895	4.81655378132032	up	102636793
Chil3	1738.81948119167	5.40257385559998	0.452766777543046	11.9323548536781	8.02701540412282e-33	1.23272022277601e-29	32.0954459035962	up	12655
Sstr3	15.1757430649329	5.40127223726279	1.38118609751286	3.91060426034479	9.20655088209303e-05	0.00139003401660815	4.03590304227114	up	20607
Gm37565	4.3363527226965	5.3977956630197	1.55442456635408	3.47253625544551	0.000515565370591612	0.00550927210125232	3.28771626095797	up	NA
Gm50043	4.19168515525098	5.34884238946484	1.50980101295968	3.54274658948561	0.00039598301710582	0.00450218660379436	3.4023234396689	up	NA
Gm41279	4.07224910667756	5.30596784793881	1.6092386491136	3.29719140841009	0.000976569236301514	0.00899967363072548	3.01029696089864	up	105245898
Gm1968	4.03474062289067	5.29473377594191	1.44484496564393	3.66456879585152	0.000247755640157461	0.00311870390127951	3.60597645001572	up	328657
Lrrc36	7.9592098613702	5.28705285607906	1.50243570427935	3.51898776168595	0.000433196690628923	0.00481260582294036	3.36331486979161	up	270091
Dio2	4.00204697067564	5.28461439293683	1.54835805356077	3.4130441474979	0.000642415343688016	0.00648143120098186	3.19218409475388	up	13371
Dspp	3.98965500266187	5.27895122578574	1.99818637664571	2.64187129263055	0.00824493810783598	0.0454528639278137	2.08381260011967	up	666279
Pla2g4c-ps	7.84439634246409	5.2622710020069	1.47169745268365	3.57564728566399	0.000349362417845098	0.00407614492847658	3.45672381543882	up	666225
