geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
Ifi44l	25.9727954143758	-8.01176327142432	1.65811228478949	-4.83185809846495	1.35264654372296e-06	0.00958259899791472	5.86881567285162	down	15061
Apoa1	416.166799539627	5.70595732437063	1.29837446798704	4.39469310669439	1.10929356309187e-05	0.0294697701204894	4.95495350708838	up	11806
Rps3a2	656.349093996913	-5.49501306513343	0.256166602002316	-21.4509347517666	4.47567640074818e-102	9.5121550545101e-98	101.349141321261	down	100043780
Gm10320	18.0615168339321	-4.71263116961596	1.00972048669335	-4.66726310075077	3.05238367213699e-06	0.0157148685263648	5.51536087824685	down	NA
Gm6563	108.62457904929	-3.96245472793211	0.490819414717073	-8.07314178925914	6.85119682930678e-16	7.28042431066285e-12	15.1642335553745	down	625193
Fabp4	92.9714848196055	-2.77856502390503	0.63216438183582	-4.39532043206233	1.10609467839632e-05	0.0294697701204894	4.95620769713148	down	11770
Gm49980	20805.1071072076	1.12529281345571	0.24443146282603	4.60371508825204	4.15020143246001e-06	0.0157148685263648	5.38193082403903	up	NA
D130009I18Rik	818.758677426024	-1.0129924289397	0.220704691397525	-4.58980922664275	4.43651301737113e-06	0.0157148685263648	5.35295823986032	down	320249
