geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
0610005C13Rik	12.558640506653	-0.460529348592861	0.622290213058656	-0.740055586491205	0.45926626633178	0.887285171503666	0.337935452870759	non-sig	71661
0610006L08Rik	8.27304092728925	-0.161865881508209	0.951890956992872	-0.170046663768675	0.864973438633222	0.979226929450531	0.0629972285260941	non-sig	76253
0610009B22Rik	106.995480618963	-0.691394101039134	0.2643109068775	-2.61583643750113	0.00890091840330754	0.266088109693811	2.05056518021905	non-sig	NA
0610009E02Rik	20.4761629298989	-0.635818368204739	0.521479174741894	-1.21925936643479	0.222745765803474	0.768163232959872	0.652190542759838	non-sig	100125929
0610009L18Rik	18.0657122567333	1.33953572885627	0.581315675059306	2.30431723472726	0.0212048421860867	0.390387515848706	1.67356495536493	non-sig	66838
0610010F05Rik	161.309336996037	-0.313061135241715	0.288257217992892	-1.08604786177266	0.277457817657547	0.798019223239163	0.556803033986588	non-sig	NA
0610012G03Rik	79.3634726231495	-0.358030997877752	0.276238394236936	-1.29609426259067	0.194943011403691	0.751640360611627	0.710092329407598	non-sig	NA
0610025J13Rik	8.48542934583256	-0.27462248732263	0.895373719109263	-0.306712696007909	0.759062065259073	0.960699750826369	0.119722712250077	non-sig	78687
0610030E20Rik	59.059173204344	-0.145938634094132	0.419551617644577	-0.34784428889454	0.727957126436215	0.953679336039515	0.137894198022777	non-sig	68364
0610033M10Rik	10.4200465877998	-0.820717490724097	0.69032246538677	-1.18889002151229	0.234482947262697	0.776964506928685	0.629888735801786	non-sig	74093
0610038B21Rik	1.38309561245217	1.11752927852705	2.00541079552471	0.557257037321698	0.577351824771088	NA	0.238559457221752	non-sig	70345
0610039K10Rik	4.32526412736029	0.488009940347461	1.26340355368178	0.386266081748239	0.699299617748048	0.949999220539988	0.155336709154239	non-sig	68386
0610040B10Rik	17.1914494221829	0.85512238807493	0.500150444012031	1.70973033876655	0.0873157498340964	0.608125275973874	1.05890741208935	non-sig	67672
0610040F04Rik	12.5551004673508	-0.0255012358671725	0.661757084414973	-0.0385356446765008	0.969260612237779	0.996132074956661	0.0135594352925581	non-sig	75394
0610040J01Rik	118.145878377444	0.362679188068707	0.205156669332754	1.76781573442518	0.077091713606588	0.588938011420848	1.11299230065639	non-sig	NA
0610043K17Rik	8.35172439413191	1.24358212768754	0.750808084675974	1.6563249025538	0.0976560400654132	0.626972681441779	1.01030089025677	non-sig	68400
1010001B22Rik	5.38575765199133	1.34038488997719	1.10321914272079	1.21497609864844	0.224375207514633	0.768887046060366	0.649025132417801	non-sig	75403
