geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
0610005C13Rik	2999.60640551144	-0.337967587757888	0.11850558734473	-2.85191268471374	0.00434570358194351	0.0392690889188554	2.36193989999354	non-sig	71661
0610009B22Rik	572.760493491713	-0.100504338190074	0.140459427979379	-0.71553999354767	0.474275437415782	0.747261020956114	0.323969366748114	non-sig	NA
0610009E02Rik	141.451895633226	0.154336537865236	0.305637189802705	0.504966486456912	0.613582374874561	0.831917262465178	0.212127123968882	non-sig	100125929
0610009L18Rik	27.6987155477825	-0.488049376194476	0.435856486936174	-1.1197478776218	0.262821216254917	0.563526890465286	0.580339579254865	non-sig	66838
0610010F05Rik	418.17358398498	0.00821027520696284	0.155828406589825	0.0526879237658774	0.957980561100238	0.987613299610942	0.0186433033353942	non-sig	NA
0610012G03Rik	1367.3578917182	0.0673508496738478	0.120783694383351	0.557615413385892	0.577107029076088	0.810580716868285	0.238743636018201	non-sig	NA
0610025J13Rik	3.35533042687623	-0.527310031698626	1.63151399740955	-0.323202885501361	0.746541595770966	0.903634445095168	0.126945989264442	non-sig	78687
0610030E20Rik	1481.86150318085	-0.127795787886309	0.104549065637522	-1.22235227170165	0.221574439986831	0.519124762550263	0.654480339669748	non-sig	68364
0610031O16Rik	0.0926072316129248	0.523504126797819	3.16074699792792	0.165626710122959	0.868450725967536	NA	0.0612548174557631	non-sig	68369
0610033M10Rik	1.39121058684285	3.90286836317409	2.62040916041183	1.48941181481777	0.136378959278846	NA	0.865252628022334	non-sig	74093
0610038B21Rik	2.68526636993816	0.809066744671752	1.15863966410184	0.698290218899878	0.484995714907433	NA	0.314262098511711	non-sig	70345
0610039K10Rik	1.7475133008505	2.89442629747155	1.79338025830511	1.61395012801525	0.106538244274974	NA	0.972494464562392	non-sig	68386
0610040B10Rik	60.4872366979118	0.388299763829588	0.318715321189406	1.21832788703255	0.223099396730398	0.520483923937756	0.651501604064048	non-sig	67672
0610040F04Rik	35.2149414749867	-0.484580645305199	0.515010774022145	-0.940913607536223	0.34674913369685	0.648668441630403	0.459984615276012	non-sig	75394
0610040J01Rik	1210.78305313313	-0.0435502043960687	0.142739406765552	-0.305102882118597	0.760287796181453	0.910917841971629	0.119021980568869	non-sig	NA
0610043K17Rik	193.188629600535	-0.0688428871718405	0.5719995672784	-0.120354788902023	0.904202104220532	0.970292055688662	0.0437344866289725	non-sig	68400
1100001I12Rik	0.517226384363817	-2.54873190565341	3.09224832915609	-0.824232608235894	0.409807402303515	NA	0.387420201253184	non-sig	75405
1110002E22Rik	19.4869458359797	-1.24866970006168	0.637020848172182	-1.9601708541322	0.0499758238861837	0.217524307620822	1.30124003750451	non-sig	102634333
1110002J07Rik	43.6067818262709	-0.0964187973947103	0.348950788321609	-0.276310587686211	0.782309524557604	0.919776607802745	0.106621382220255	non-sig	68488
1110002L01Rik	233.386021699508	-0.00193032109518764	0.222335411709078	-0.0086820227167116	0.993072835143322	0.998231243720024	0.00301889778778866	non-sig	100043040
1110004F10Rik	1398.65601980663	0.0998349274221137	0.0970172880242348	1.02904265265769	0.303459632348964	0.606331692914949	0.517899072674717	non-sig	56372
1110006O24Rik	20.4289175661448	0.459329164553969	0.571906614123772	0.803154139522788	0.421885648720562	0.711210021637309	0.37480524775743	non-sig	66123
1110008P14Rik	63.1470609866728	-0.0489435486587573	0.286221500421595	-0.170998854337166	0.864224666434467	0.955396906437687	0.0633733423484415	non-sig	NA
1110012L19Rik	310.105170835207	-0.253614781119749	0.165682838386311	-1.53072450707547	0.125837494269054	0.380546150569534	0.900189938159383	non-sig	NA
1110013H19Rik	32.5259545134704	-0.617856006173899	0.400952411575318	-1.54097091908334	0.123323863853205	0.376001945211921	0.908952876875807	non-sig	68522
1110017D15Rik	1.89825172860685	-1.87625215920986	1.60645208983029	-1.16794778449202	0.242827827652464	NA	0.614701545342249	non-sig	NA
1110018N20Rik	14.6722249200987	-0.969091694141257	0.518676845279388	-1.86839204981138	0.0617074444145761	0.24768488207826	1.20966243931937	non-sig	68941
1110019B22Rik	0.477024725247666	2.36264577174957	3.09551324333225	0.763248478047614	0.445315222365941	NA	0.351332458974918	non-sig	68529
