geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(P.Value)	trend	ENTREZID
Col9a2	1445.72528835283	12.6634133571279	0.92267297357256	13.7247038981705	7.22235873618569e-43	1.97359285957123e-40	42.1413209438687	up	12840
Nptx1	5585.72177862819	12.3382945859383	0.487579132649385	25.3052145995154	2.79881950920267e-141	9.94252642449156e-138	140.553025107495	up	18164
Cyp1a1	116234.069210239	12.1103909524443	0.214866838279946	56.3623081597446	0	0	Inf	up	13076
Cyp1b1	11508.0880449885	10.8955567661203	0.572783079541768	19.0221344786177	1.11836517148435e-80	1.32429347839366e-77	79.951416366337	up	13078
Ovol1	153.754783123614	10.5847475666618	0.939508899010897	11.2662557830004	1.92586578855221e-29	2.40895972790594e-27	28.715373981657	up	18426
Adra2a	136.644088610187	10.4148390304351	0.957332084745662	10.8790243180892	1.45107796906689e-27	1.60087247742647e-25	26.8383092515004	up	11551
Mroh9	112.44509596606	10.1319338043633	0.939512560846367	10.7842451784103	4.08583788131115e-27	4.3510492364717e-25	26.3887188693846	up	78258
Gm11762	104.470786246903	10.0269901630945	0.937197974045426	10.6989029434335	1.02990301485412e-26	1.08243416271236e-24	25.9872036705345	up	100503830
Fmo3	13118.7207995314	10.0197751519038	0.739786333761997	13.5441474039548	8.5804356290026e-42	2.27471190510962e-39	41.0664906624462	up	14262
Ecel1	97.2498562635372	9.92233649393203	0.951900417878934	10.4237127199097	1.93258492514963e-25	1.86557464350585e-23	24.713861412435	up	13599
Hmx1	158.126170263196	9.4680360014004	0.969633193672959	9.76455433165978	1.59813097606516e-22	1.18275009986956e-20	21.7963876306219	up	15371
Ahrr	1257.14255867711	9.33671439011288	0.380292677446413	24.5513914514658	4.17951078614449e-133	1.23727450972497e-129	132.378874549639	up	11624
Mup-ps20	32.1594104764872	-8.59869703941639	1.55593863952723	-5.52637284078832	3.26919007354892e-08	4.58305872820646e-07	7.48555982842737	down	NA
4632432E15Rik	33.9645496935146	8.40883362077423	1.03264973114078	8.14296790789349	3.8570452216952e-16	1.62728829519597e-14	15.4137452692445	up	74046
Adm2	31.1903223105327	8.28142831794008	1.08260649934108	7.64952761966654	2.01718948018859e-14	6.82934152892018e-13	13.6952533053889	up	223780
A530058N18Rik	30.2562325605491	8.23885427856174	0.991072669003927	8.31306778628267	9.3259211430072e-17	4.17246879954896e-15	16.0303082611206	up	NA
Inpp5j	29.2010299080761	8.18451568456793	1.02194224978587	8.00878492525661	1.15847301161059e-15	4.60331043226562e-14	14.9361140793061	up	170835
Duoxa1	26.6202115123587	8.05529507127373	1.03090147435649	7.81383601793953	5.54732569004932e-15	1.99456677948696e-13	14.2559163354302	up	213696
Adra2c	108.292169197425	7.96148879475933	0.777295923369079	10.2425454134011	1.27828274934956e-24	1.15841113234423e-22	23.8933730719207	up	11553
1810058N15Rik	24.7843848710772	7.95384605217114	1.01786571241186	7.81423910362823	5.52960402623294e-15	1.99222772239248e-13	14.2573059673172	up	76513
Krt25	34.3062773409273	7.83917989341078	0.980149999106146	7.99793898950138	1.26519030176836e-15	5.00496885078165e-14	14.8978441457989	up	70810
Wfdc15b	17.5729108271742	7.4568251413606	1.76975135340871	4.21348746364738	2.51457550335616e-05	0.000201642844652876	4.59953531959817	up	192201
Duox1	16.8497254256685	7.39356979048836	1.1024118111735	6.70672222081693	1.99044640848426e-11	4.56774019476711e-10	10.7010495110278	up	99439
Pkp1	267.803842620164	7.36461786482001	1.12719407929015	6.53358458860771	6.42138986190019e-11	1.36431491300324e-09	10.1923709619583	up	18772
Slc7a11	16.20879101895	7.33925546062772	1.06953203335937	6.86211841413978	6.78467849010954e-12	1.65081451152501e-10	11.1684707277065	up	26570
